Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"蒋良孝",蒋良孝,,4,21,25,4,32,36,1,1,1,83,0,0.998759,0,0.104746,0,20,0,0.271629
"东北望射狮射猴射天狗1991",东北望射狮射猴射天狗1991,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,19,0,0.270471
"吴越楚",吴越楚,,1,1,2,1,1,2,2,0.512195,0.52381,0,0.217689,0,0,0.02597,0,20,0,0.270471
"唠贼甜的嗑",唠贼甜的嗑,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,18,0,0.270471
"小智009",小智009,,2,1,3,3,1,4,0,0,0,0,0.217689,0,0,0.02597,0,17,0.5,1
"为战而森",为战而森,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,16,0,0.270471
"温存dsTiny",温存dsTiny,,1,0,1,2,0,2,0,0,0,0,0.217689,0,0,0.02597,0,15,0,0.270471
mooc1529373087734,mooc1529373087734,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,14,0,0.270471
DoDoDoDoDoDoDoDo,DoDoDoDoDoDoDoDo,,2,1,3,3,1,4,0,0,0,0,0.217689,0,0,0.02597,0,13,0.5,1
"大火车头",大火车头,,2,1,3,5,2,7,0,0,0,0,0.217689,0,0,0.02597,0,12,0.5,1
ncst.201714930116.谢宏溶,ncst.201714930116.谢宏溶,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,11,0,0.270471
"晨^∨^尘",晨^∨^尘,,2,1,3,3,1,4,0,0,0,0,0.217689,0,0,0.02597,0,10,0.5,1
"初心。ykt1524368990127",初心。ykt1524368990127,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,9,0,0.270471
Hydeykt1465955587516,Hydeykt1465955587516,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,8,0,0.270471
SEU-木柯,SEU-木柯,,2,0,2,3,0,3,0,0,0,0,0.228546,0,0,0.046905,0,7,0,0.277816
GodX,GodX,,0,1,1,0,1,1,1,1,1,0,0,0.049814,0,0.01968,0,21,0,0
"駿清清",駿清清,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,6,0,0.270471
mooc79457504243243036,mooc79457504243243036,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,5,0,0.270471
mooc42676290689128701,mooc42676290689128701,,2,1,3,4,1,5,0,0,0,0,0.217689,0,0,0.02597,0,4,0.5,1
"张辉国",张辉国,,1,0,1,2,0,2,0,0,0,0,0.217689,0,0,0.02597,0,3,0,0.270471
yr9008,yr9008,,1,0,1,2,0,2,0,0,0,0,0.217689,0,0,0.02597,0,2,0,0.270471
"逝水非水",逝水非水,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,1,0,0.270471
"夜雨清荷SJTU",夜雨清荷SJTU,,1,0,1,1,0,1,0,0,0,0,0.217689,0,0,0.02597,0,0,0,0.270471
"巩伟明",巩伟明,,0,1,1,0,1,1,2,0.511628,0.522727,0,0,0,0,0.01968,0,22,0,0
zhanghuiguo,zhanghuiguo,,0,1,1,0,1,1,2,0.511628,0.522727,0,0,0,0,0.01968,0,23,0,0
mooc81140043561902125,mooc81140043561902125,,0,1,1,0,1,1,2,0.511628,0.522727,0,0,0,0,0.01968,0,24,0,0
