Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"﻿张心凤",﻿张心凤,,0,1,1,0,1,1,1,1,1,0,0,0.447214,0,0.040778,0,1,0,0
"崔琳C",崔琳C,,3,0,3,4,0,4,0,0,0,0,0.850651,0,0,0.12744,0,0,0,0.213975
"张心凤",张心凤,,0,1,1,0,1,1,1,1,1,0,0,0.447214,0,0.040778,0,2,0,0
mooc1524757280367,mooc1524757280367,,0,2,2,0,4,4,1,1,1,0,0,0.723607,0,0.040778,0,4,0,0
MmeDmi,MmeDmi,,2,0,2,3,0,3,0,0,0,0,0.525731,0,0,0.092775,0,3,0,0.14265
AttyLee,AttyLee,,0,1,1,0,1,1,1,1,1,0,0,0.276393,0,0.040778,0,5,0,0
"马晓晴-",马晓晴-,,0,3,3,0,6,6,1,1,1,0,0,0,1,0.040778,1,9,0,0
mooc54747994265631739,mooc54747994265631739,,1,0,1,1,0,1,0,0,0,0,0,0,1,0.052333,1,8,0,0.071325
mooc1486367850734,mooc1486367850734,,1,0,1,4,0,4,0,0,0,0,0,0,1,0.052333,1,7,0,0.071325
"王鹏粉",王鹏粉,,0,3,3,0,3,3,1,1,1,0,0,0,2,0.040778,2,13,0,0
"则量",则量,,1,0,1,1,0,1,0,0,0,0,0,0,2,0.052333,2,12,0,0.071325
"馒头君酱",馒头君酱,,1,0,1,1,0,1,0,0,0,0,0,0,2,0.052333,2,11,0,0.071325
tatay喔,tatay喔,,1,0,1,1,0,1,0,0,0,0,0,0,2,0.052333,2,10,0,0.071325
zhaoxue41884179163com,zhaoxue41884179163com,,1,0,1,1,0,1,0,0,0,0,0,0,1,0.052333,1,6,0,0.071325
"独孤天晴",独孤天晴,,1,1,2,1,2,3,1,1,1,1,0,0,3,0.075443,3,15,0,0.071325
Alina大白菜,Alina大白菜,,1,0,1,2,0,2,0,0,0,0,0,0,3,0.104895,3,14,0,1
"炉里村小学霍爱华",炉里村小学霍爱华,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,3,0.040778,3,16,0,0
