Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"﻿张红彦.",﻿张红彦.,,0,1,1,0,1,1,1,1,1,0,0,0.015581,0,0.02565,0,1,0,0
mooc79855182067235921,mooc79855182067235921,,3,0,3,3,0,3,0,0,0,0,0.066228,0,0,0.080113,0,0,0,0.166667
"张红彦.",张红彦.,,0,2,2,0,5,5,1,1,1,0,0,0.250334,1,0.02565,0,3,0,0
"张慧通",张慧通,,0,1,1,0,1,1,1,1,1,0,0,0.015581,0,0.02565,0,4,0,0
"马晓晴-",马晓晴-,,18,0,18,39,0,39,0,0,0,0,0.997805,0,1,0.406893,0,2,0,1
"江苏大学京江巩鑫萍",江苏大学京江巩鑫萍,,0,1,1,0,3,3,1,1,1,0,0,0.234752,1,0.02565,0,5,0,0
"芦益清201738144589",芦益清201738144589,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,6,0,0
"咖啡与绘本",咖啡与绘本,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,7,0,0
"辉高段彩霞",辉高段彩霞,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,8,0,0
"江苏大学京江学院王菲4171112027",江苏大学京江学院王菲4171112027,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,9,0,0
1999082713364059904,1999082713364059904,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,10,0,0
"宁静致远爱琦琦",宁静致远爱琦琦,,0,1,1,0,4,4,1,1,1,0,0,0.234752,1,0.02565,0,11,0,0
Cheney2018,Cheney2018,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,12,0,0
"阳明门生2021",阳明门生2021,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,13,0,0
"自渡mooc196",自渡mooc196,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,14,0,0
huojitk163com,huojitk163com,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,15,0,0
"崔明勋",崔明勋,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,16,0,0
mooc51009371219082287,mooc51009371219082287,,0,1,1,0,1,1,1,1,1,0,0,0.234752,1,0.02565,0,17,0,0
"赵二妹",赵二妹,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,18,0,0
"豫中医2019中医骨伤2班",豫中医2019中医骨伤2班,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,19,0,0
"郗强强",郗强强,,0,1,1,0,2,2,1,1,1,0,0,0.234752,1,0.02565,0,20,0,0
"柯南歆",柯南歆,,0,1,1,0,1,1,1,1,1,0,0,0.234752,1,0.02565,0,21,0,0
